#########################################################################
# Date de mise en forme : 2016-02-22
# Bassin myst鑢e n?8 (78.51 km? - Huanyu ZHAI
#------------------------------------------------------------------------
#  Date  : date (AAAA-MM-JJ)
#  Q     : d閎it (l/s)
#  Ptot  : pr閏ipitations (liquides + solides) (mm)
#  Temp  : temp閞ature de l'air (癈)
#  ETP_O : 関apotranspiration potentielle de Oudin (mm)
#########################################################################
      Date;        Q;   Ptot;   Temp;  ETP_O
2001-03-27;     4631;    1.8;    6.3;    1.3
2001-03-28;     4706;   41.1;    5.9;    1.3
2001-03-29;    11075;   10.8;    4.4;    1.1
2001-03-30;     8285;    0.0;    3.9;    1.1
2001-03-31;     6417;    0.0;    6.2;    1.3
2001-04-01;     5727;    0.0;   10.7;    1.9
2001-04-02;     5049;    3.2;   11.2;    2.0
2001-04-03;     4866;    0.0;    8.9;    1.7
2001-04-04;     5159;   10.4;    6.3;    1.4
2001-04-05;     4621;    3.9;    5.9;    1.4
2001-04-06;     4659;   15.6;    8.7;    1.7
2001-04-07;     5754;   21.6;    4.8;    1.2
2001-04-08;     6613;    0.9;    4.8;    1.2
2001-04-09;     4913;    6.2;    6.2;    1.4
2001-04-10;     5061;    7.7;    6.3;    1.5
2001-04-11;     4990;    2.7;    4.7;    1.3
2001-04-12;     4515;    0.0;    4.3;    1.2
2001-04-13;     4036;    0.0;    2.9;    1.1
2001-04-14;     3650;    0.0;    1.8;    0.9
2001-04-15;     3383;    9.3;    3.1;    1.1
2001-04-16;     3885;    0.1;    4.8;    1.4
2001-04-17;     3474;    0.0;    3.6;    1.2
2001-04-18;     3242;    7.3;    2.4;    1.0
2001-04-19;     3283;    1.0;    2.3;    1.0
2001-04-20;     3103;    4.1;    0.6;    0.8
2001-04-21;     3036;    2.4;    0.1;    0.7
2001-04-22;     2996;    9.0;    2.4;    1.0
2001-04-23;     3588;    2.1;    4.4;    1.3
2001-04-24;     2961;   12.7;   10.3;    2.2
2001-04-25;     2729;    5.7;    6.1;    1.6
2001-04-26;     3557;    0.3;    7.3;    1.8
2001-04-27;     2634;    0.5;    7.7;    1.9
2001-04-28;     2454;    1.8;    7.9;    1.9
2001-04-29;     2224;   45.1;    7.5;    1.8
2001-04-30;     5596;   34.7;    6.8;    1.8
2001-05-01;    11423;    0.4;    6.4;    1.7
2001-05-02;     8635;    4.4;   10.0;    2.3
2001-05-03;     6481;    2.7;    8.1;    2.0
2001-05-04;     5845;   14.5;    7.5;    1.9
2001-05-05;     5476;    2.4;    4.5;    1.5
2001-05-06;     5713;    0.4;    4.6;    1.5
2001-05-07;     4428;    0.2;    6.2;    1.7
2001-05-08;     3997;    0.0;    9.3;    2.3
2001-05-09;     3690;    2.4;   12.5;    2.8
2001-05-10;     3316;    0.4;   12.1;    2.7
2001-05-11;     3116;    0.0;   14.0;    3.0
2001-05-12;     2854;    0.0;   15.6;    3.3
2001-05-13;     2595;   26.9;   13.8;    3.0
2001-05-14;     3623;    8.6;   11.2;    2.6
2001-05-15;     4426;    6.6;   11.4;    2.6
2001-05-16;     3849;   17.5;   12.8;    2.9
2001-05-17;     4081;    4.9;   11.1;    2.6
2001-05-18;     3563;    0.0;    8.4;    2.2
2001-05-19;     2893;    0.0;   11.3;    2.7
2001-05-20;     2560;    0.0;   14.0;    3.1
2001-05-21;     2290;    0.0;   15.2;    3.4
2001-05-22;     2057;    0.9;   15.2;    3.3
2001-05-23;     1974;    1.8;   14.5;    3.3
2001-05-24;     1926;    3.4;   14.6;    3.3
2001-05-25;     2500;    0.3;   15.1;    3.4
2001-05-26;     1951;    0.0;   16.0;    3.5
2001-05-27;     1741;    0.0;   17.4;    3.8
2001-05-28;     1511;    0.0;   19.2;    4.1
2001-05-29;     1327;    0.0;   20.6;    4.4
2001-05-30;     1199;    0.0;   21.4;    4.5
2001-05-31;     1080;    0.0;   16.6;    3.7
2001-06-01;     1022;    0.0;   12.5;    3.0
2001-06-02;      923;    0.2;   12.3;    3.0
2001-06-03;      902;    0.0;   10.3;    2.6
2001-06-04;      834;    0.0;   12.4;    3.0
2001-06-05;      703;    2.4;   13.6;    3.2
2001-06-06;      701;    0.2;   12.1;    3.0
2001-06-07;      681;    0.0;   11.8;    2.9
2001-06-08;      738;    4.2;   13.6;    3.2
2001-06-09;      757;    0.4;   13.0;    3.1
2001-06-10;      796;    0.3;   11.6;    2.9
2001-06-11;      946;    0.0;   10.5;    2.7
2001-06-12;      801;    0.0;   13.5;    3.2
2001-06-13;      624;    0.0;   15.9;    3.6
2001-06-14;      523;    0.0;   15.0;    3.5
2001-06-15;      479;    8.5;   13.1;    3.2
2001-06-16;      455;   17.4;   11.1;    2.8
2001-06-17;      854;   12.6;   10.2;    2.7
2001-06-18;     1565;    0.1;   11.1;    2.8
2001-06-19;     1371;    0.0;   12.6;    3.1
2001-06-20;      826;    0.0;   16.8;    3.8
2001-06-21;      517;    0.0;   18.5;    4.1
2001-06-22;      454;    0.0;   18.2;    4.0
2001-06-23;      391;    0.0;   19.0;    4.2
2001-06-24;      330;    0.0;   20.6;    4.5
2001-06-25;      310;    0.0;   23.0;    4.9
2001-06-26;      289;    0.4;   22.3;    4.8
2001-06-27;      229;    0.7;   14.7;    3.4
2001-06-28;      274;    0.0;   15.1;    3.5
2001-06-29;      269;    0.0;   18.1;    4.0
2001-06-30;      225;    0.0;   18.5;    4.1
2001-07-01;      208;    0.0;   18.2;    4.0
2001-07-02;      222;    0.0;   20.5;    4.4
2001-07-03;      205;    0.0;   21.3;    4.5
2001-07-04;      540;   71.7;   18.0;    4.0
2001-07-05;    10166;   67.5;   13.1;    3.1
2001-07-06;     9108;   33.6;   15.7;    3.6
2001-07-07;     5169;   10.6;   13.7;    3.2
2001-07-08;     3689;    0.1;   13.4;    3.2
2001-07-09;     2636;    0.0;   15.2;    3.4
2001-07-10;     2110;    1.7;   15.2;    3.4
2001-07-11;     2069;    2.8;   13.4;    3.1
2001-07-12;     2395;    7.8;   13.3;    3.1
2001-07-13;     2316;    6.3;   16.0;    3.6
2001-07-14;     2539;    8.5;   15.6;    3.5
2001-07-15;     1715;    0.0;   11.6;    2.8
2001-07-16;     1416;    0.0;   11.8;    2.8
2001-07-17;     1461;   18.5;   11.7;    2.8
2001-07-18;     3123;    6.2;   11.8;    2.9
2001-07-19;     2381;   15.0;   11.6;    2.8
2001-07-20;     2467;    0.1;   11.2;    2.7
2001-07-21;     1655;    0.0;   15.0;    3.3
2001-07-22;     1261;    0.1;   19.1;    4.0
2001-07-23;      963;    0.1;   19.7;    4.1
2001-07-24;      839;    0.0;   18.7;    3.9
2001-07-25;      749;    0.0;   20.1;    4.1
2001-07-26;      680;    0.8;   20.3;    4.1
2001-07-27;      616;    4.7;   19.6;    4.0
2001-07-28;     1723;    9.5;   19.3;    3.9
2001-07-29;     5035;    0.0;   20.6;    4.1
2001-07-30;     1708;    0.0;   20.8;    4.1
2001-07-31;     1311;    0.0;   20.7;    4.1
2001-08-01;      983;    0.0;   20.6;    4.1
2001-08-02;      771;    5.2;   21.3;    4.2
2001-08-03;      804;    5.2;   16.2;    3.3
2001-08-04;      852;    0.1;   14.1;    3.0
2001-08-05;      761;    2.2;   13.6;    2.9
2001-08-06;      784;    3.5;   14.8;    3.1
2001-08-07;      882;    2.1;   16.3;    3.3
2001-08-08;      719;    0.5;   15.2;    3.1
2001-08-09;      719;    0.1;   13.3;    2.8
2001-08-10;      571;    0.0;   12.0;    2.6
2001-08-11;      499;    0.0;   13.4;    2.8
2001-08-12;      433;    0.0;   15.4;    3.1
2001-08-13;      374;    0.0;   17.3;    3.4
2001-08-14;      318;    0.1;   19.6;    3.7
2001-08-15;      403;   13.7;   18.4;    3.5
2001-08-16;      974;   12.8;   15.6;    3.0
2001-08-17;     1865;    2.4;   16.4;    3.1
2001-08-18;     1229;   14.5;   16.2;    3.1
2001-08-19;     2569;    1.3;   15.2;    2.9
2001-08-20;     1339;    2.0;   15.2;    2.9
2001-08-21;      947;    0.1;   16.4;    3.1
2001-08-22;      618;    0.0;   17.7;    3.2
2001-08-23;      452;    0.0;   18.7;    3.3
2001-08-24;      387;    0.0;   19.9;    3.5
2001-08-25;      361;    0.0;   21.1;    3.6
2001-08-26;      327;    0.0;   20.3;    3.5
2001-08-27;      338;    5.4;   20.0;    3.4
2001-08-28;      401;    2.8;   20.8;    3.5
2001-08-29;      393;    5.2;   17.3;    3.0
2001-08-30;      374;    9.4;   14.6;    2.6
2001-08-31;      497;    5.0;   12.6;    2.3
2001-09-01;      477;    0.1;   10.5;    2.0
2001-09-02;      430;    0.0;   12.4;    2.3
2001-09-03;      379;    0.6;   12.8;    2.3
2001-09-04;      332;    1.9;   10.9;    2.0
2001-09-05;      315;    0.0;    8.4;    1.7
2001-09-06;      308;    2.2;   10.6;    1.9
2001-09-07;      301;    0.0;   12.8;    2.2
2001-09-08;      298;    3.1;   10.8;    2.0
2001-09-09;      298;    0.0;   10.4;    1.9
2001-09-10;      302;    0.0;    6.4;    1.4
2001-09-11;      309;    0.0;    6.9;    1.4
2001-09-12;      298;    0.0;    8.8;    1.7
2001-09-13;      280;    4.3;    9.5;    1.7
2001-09-14;      285;    0.2;    9.0;    1.6
2001-09-15;      343;    0.4;    9.0;    1.6
2001-09-16;      297;    0.0;    9.3;    1.6
2001-09-17;      251;    2.6;    6.0;    1.2
2001-09-18;      293;    7.9;    4.8;    1.1
2001-09-19;      546;    6.2;    9.3;    1.6
2001-09-20;      529;    0.0;   11.7;    1.8
2001-09-21;      393;    0.0;   11.9;    1.8
2001-09-22;      392;   21.6;   12.8;    1.9
2001-09-23;     3913;   27.9;   10.5;    1.6
2001-09-24;     2677;    0.0;    9.9;    1.5
2001-09-25;     1163;    4.0;    9.3;    1.5
2001-09-26;      858;    0.0;    9.7;    1.5
2001-09-27;      568;    0.0;    9.8;    1.5
2001-09-28;      410;    2.3;   12.0;    1.7
2001-09-29;      704;    8.4;   12.5;    1.7
2001-09-30;      876;    0.0;   13.9;    1.9
2001-10-01;      517;    0.0;   16.1;    2.0
2001-10-02;      417;    0.1;   16.9;    2.1
2001-10-03;     1606;   43.2;   13.3;    1.7
2001-10-04;     2058;    0.1;   10.4;    1.4
2001-10-05;      898;    0.3;   13.2;    1.7
2001-10-06;     1530;   27.9;   14.3;    1.8
2001-10-07;     4773;    6.8;   12.4;    1.6
2001-10-08;     2384;    4.6;    9.4;    1.3
2001-10-09;     2207;    1.3;    7.8;    1.1
2001-10-10;     1792;    0.0;    9.1;    1.2
2001-10-11;     1490;    0.0;   11.7;    1.4
2001-10-12;     1274;    0.0;   15.3;    1.7
2001-10-13;     1133;    0.1;   15.4;    1.7
2001-10-14;     1003;    0.0;   12.9;    1.5
2001-10-15;      890;    0.3;   11.7;    1.4
2001-10-16;      801;    0.0;   11.0;    1.3
2001-10-17;      740;    1.9;   13.1;    1.4
2001-10-18;      860;    0.9;   12.2;    1.4
2001-10-19;      867;    5.2;   15.5;    1.6
2001-10-20;     1614;   27.9;   11.7;    1.3
2001-10-21;     3221;    6.1;   10.1;    1.2
2001-10-22;     2608;    0.6;   10.5;    1.1
2001-10-23;     1952;    4.6;    9.8;    1.1
2001-10-24;     1704;    1.5;    9.9;    1.1
2001-10-25;     1328;    0.0;    9.1;    1.0
2001-10-26;     1305;    0.0;    7.9;    0.9
2001-10-27;     1237;    0.0;   10.4;    1.0
2001-10-28;     1161;    0.0;   12.1;    1.2
2001-10-29;     1096;    0.0;   11.6;    1.1
2001-10-30;     1047;    0.0;   11.0;    1.1
2001-10-31;     1002;    1.2;   10.0;    1.0
2001-11-01;      915;    0.0;    5.2;    0.7
2001-11-02;      819;    0.0;    5.6;    0.7
2001-11-03;      662;    0.0;    4.3;    0.6
2001-11-04;      611;    0.0;    5.2;    0.6
2001-11-05;      603;    0.0;    4.8;    0.6
2001-11-06;      607;    5.8;    4.7;    0.6
2001-11-07;      884;    7.3;    7.9;    0.8
2001-11-08;     2058;   16.3;    5.2;    0.6
2001-11-09;     1978;    1.6;   -0.9;    0.3
2001-11-10;     1367;    0.0;   -1.9;    0.2
2001-11-11;     1050;    0.0;   -1.4;    0.2
2001-11-12;      945;    3.5;    0.7;    0.3
2001-11-13;      958;    5.9;    4.3;    0.5
2001-11-14;      988;    1.6;   -0.1;    0.3
2001-11-15;      969;    0.0;   -0.9;    0.2
2001-11-16;      894;    0.0;    3.0;    0.4
2001-11-17;      804;    0.0;    6.0;    0.6
2001-11-18;      739;    0.7;    4.6;    0.5
2001-11-19;      723;    0.0;    2.6;    0.4
2001-11-20;      672;    0.0;   -1.9;    0.2
2001-11-21;      601;    0.0;   -3.3;    0.1
2001-11-22;      529;    2.8;   -2.3;    0.1
2001-11-23;      615;    0.2;   -0.3;    0.2
2001-11-24;      689;    1.0;    0.2;    0.3
2001-11-25;      685;    0.4;    4.4;    0.5
2001-11-26;      675;    6.9;    4.6;    0.5
2001-11-27;     1029;    4.3;    2.0;    0.3
2001-11-28;      999;    2.4;    2.4;    0.3
2001-11-29;     1098;   10.4;    3.0;    0.4
2001-11-30;     1806;    3.0;    8.1;    0.6
2001-12-01;     1433;    0.1;    6.6;    0.5
2001-12-02;     1048;    0.0;    6.6;    0.5
2001-12-03;      896;    0.0;    6.6;    0.5
2001-12-04;      916;    6.5;    7.1;    0.5
2001-12-05;     1345;    5.3;    8.0;    0.6
2001-12-06;     1325;    0.1;    7.0;    0.5
2001-12-07;     1118;    0.0;    2.7;    0.4
2001-12-08;      962;    0.0;    0.3;    0.2
2001-12-09;      867;    0.0;    0.0;    0.2
2001-12-10;      798;    0.0;   -0.3;    0.2
2001-12-11;      816;    0.0;    0.2;    0.2
2001-12-12;      760;    0.0;    0.8;    0.3
2001-12-13;      680;    0.0;   -0.9;    0.2
2001-12-14;      751;    0.0;   -8.2;    0.0
2001-12-15;     1336;    0.0;   -6.9;    0.0
2001-12-16;     1142;    0.0;   -7.0;    0.0
2001-12-17;      779;    0.0;   -4.4;    0.0
2001-12-18;      547;    0.0;   -4.6;    0.0
2001-12-19;      483;    0.0;   -6.0;    0.0
2001-12-20;      530;    0.0;   -4.8;    0.0
2001-12-21;      579;    0.0;   -4.4;    0.0
2001-12-22;      743;    1.7;   -4.2;    0.0
2001-12-23;      670;    0.0;   -5.5;    0.0
2001-12-24;      515;    0.0;   -5.7;    0.0
2001-12-25;      715;    5.7;   -2.5;    0.1
2001-12-26;      715;    1.4;   -2.5;    0.1
2001-12-27;      681;    7.3;   -2.0;    0.1
2001-12-28;     1383;   13.0;    4.2;    0.4
2001-12-29;     3686;   19.2;    5.0;    0.4
2001-12-30;     4252;    0.0;    0.3;    0.2
2001-12-31;     2132;    0.0;   -3.0;    0.1
2002-01-01;     1566;    0.0;   -2.4;    0.1
2002-01-02;     1434;    0.0;   -0.9;    0.1
2002-01-03;     1153;    0.0;    2.6;    0.3
2002-01-04;      933;    0.1;    2.4;    0.3
2002-01-05;      862;    0.0;   -0.1;    0.2
2002-01-06;      836;    0.0;   -0.4;    0.2
2002-01-07;      908;    0.0;   -1.3;    0.2
2002-01-08;     1211;    0.0;    0.9;    0.2
2002-01-09;      826;    0.0;    0.1;    0.2
2002-01-10;      672;    0.0;    0.5;    0.2
2002-01-11;      643;    0.0;    0.3;    0.2
2002-01-12;      585;    0.0;    1.8;    0.3
2002-01-13;      557;    0.5;    2.8;    0.3
2002-01-14;      592;    0.5;    3.9;    0.4
2002-01-15;     1030;    9.7;    3.0;    0.4
2002-01-16;     1305;    0.1;    0.2;    0.3
2002-01-17;      829;    0.0;   -1.6;    0.2
2002-01-18;      627;    1.1;    0.6;    0.3
2002-01-19;      699;    1.9;    1.0;    0.3
2002-01-20;      816;    0.0;    1.7;    0.3
2002-01-21;      771;    3.3;    4.0;    0.4
2002-01-22;      850;    1.3;    3.9;    0.5
2002-01-23;      894;    6.4;    5.3;    0.5
2002-01-24;     1845;   11.1;    4.9;    0.5
2002-01-25;     2072;    1.8;    4.2;    0.5
2002-01-26;     1474;    0.6;    5.9;    0.6
2002-01-27;     1217;    1.4;    7.5;    0.7
2002-01-28;     1129;    0.0;    7.1;    0.7
2002-01-29;      911;    0.0;    5.0;    0.5
2002-01-30;      803;    0.0;    8.9;    0.8
2002-01-31;      773;    1.0;    6.1;    0.6
2002-02-01;      768;    0.0;    6.9;    0.7
2002-02-02;      733;    0.0;   10.4;    0.9
2002-02-03;      690;    0.5;    8.9;    0.8
2002-02-04;      676;    0.0;    6.4;    0.7
2002-02-05;      838;   16.1;    6.4;    0.7
2002-02-06;     2444;    4.4;    2.6;    0.5
2002-02-07;     1653;    0.0;    1.4;    0.4
2002-02-08;     1162;    0.4;    3.4;    0.5
2002-02-09;     1057;    4.0;    6.0;    0.7
2002-02-10;     1223;    0.6;    5.3;    0.7
2002-02-11;     1022;    0.0;    6.5;    0.8
2002-02-12;      833;    0.0;    6.6;    0.8
2002-02-13;      840;    9.2;    6.0;    0.7
2002-02-14;     1310;    4.1;    1.3;    0.4
2002-02-15;     1195;    0.1;   -0.9;    0.3
2002-02-16;      911;    0.0;    0.4;    0.4
2002-02-17;      997;    1.5;    1.6;    0.5
2002-02-18;      951;    0.6;    1.1;    0.4
2002-02-19;      892;    5.4;    0.7;    0.4
2002-02-20;     2127;   29.9;    4.2;    0.7
2002-02-21;     3747;    0.4;   -0.3;    0.4
2002-02-22;     2025;    7.5;    0.2;    0.4
2002-02-23;     2628;    1.8;    5.2;    0.8
2002-02-24;     2116;    3.7;    4.0;    0.7
2002-02-25;     2051;    2.6;    5.5;    0.8
2002-02-26;     2404;   19.1;    6.4;    0.9
2002-02-27;     3943;   11.1;    6.3;    0.9
2002-02-28;     3724;    4.7;    3.4;    0.7
2002-03-01;     3340;   10.3;    3.4;    0.7
2002-03-02;     4022;    0.0;    2.6;    0.7
2002-03-03;     3021;    0.0;    3.0;    0.7
2002-03-04;     2814;    0.0;    3.3;    0.7
2002-03-05;     2666;    0.0;    3.7;    0.8
2002-03-06;     2464;    0.5;    2.8;    0.7
2002-03-07;     2271;    0.3;    5.5;    1.0
2002-03-08;     2110;    0.0;    8.2;    1.2
2002-03-09;     1974;    0.0;    4.0;    0.9
2002-03-10;     1873;    0.0;    4.8;    0.9
2002-03-11;     1725;    0.0;    8.5;    1.3
2002-03-12;     1560;    0.0;    8.3;    1.3
2002-03-13;     1525;    2.0;   11.0;    1.5
2002-03-14;     1423;    7.1;    9.0;    1.4
2002-03-15;     1822;    0.2;    6.4;    1.2
2002-03-16;     1556;    0.0;    7.7;    1.3
2002-03-17;     1375;    6.0;    8.8;    1.4
2002-03-18;     1841;   14.7;    8.5;    1.4
2002-03-19;     3510;   10.2;    9.7;    1.5
2002-03-20;     2744;    0.0;   10.4;    1.6
2002-03-21;     1893;    0.2;   10.9;    1.7
2002-03-22;     1622;    0.0;   10.4;    1.7
2002-03-23;     1458;    0.0;    7.0;    1.3
2002-03-24;     1335;    0.0;    3.5;    0.9
2002-03-25;     1173;    0.0;    2.6;    0.9
2002-03-26;     1090;    0.0;    3.1;    0.9
2002-03-27;     1042;    0.0;    3.0;    0.9
2002-03-28;     1010;    0.0;    5.0;    1.2
2002-03-29;      981;    0.0;    5.7;    1.2
2002-03-30;      953;    0.5;    6.7;    1.4
2002-03-31;      916;    0.0;    5.9;    1.3
2002-04-01;      878;    0.0;    7.2;    1.5
2002-04-02;      851;    0.0;    8.4;    1.7
2002-04-03;      916;    6.8;    6.5;    1.4
2002-04-04;     1280;    5.8;    7.5;    1.6
2002-04-05;      994;    0.0;    8.2;    1.6
2002-04-06;      856;    1.0;    8.9;    1.8
2002-04-07;      800;    1.1;    9.0;    1.8
2002-04-08;      799;   12.2;    8.7;    1.7
2002-04-09;     1867;    0.0;    7.1;    1.6
2002-04-10;     1225;   14.9;    3.8;    1.1
2002-04-11;     2211;    0.0;    7.8;    1.7
2002-04-12;     1377;    0.5;    7.2;    1.6
2002-04-13;     1164;    2.6;    3.9;    1.2
2002-04-14;     1030;    0.1;    4.1;    1.2
2002-04-15;      903;    0.0;    3.0;    1.1
2002-04-16;      840;    0.0;    3.8;    1.2
2002-04-17;      798;    0.0;    5.9;    1.5
2002-04-18;      738;    0.1;    6.8;    1.6
2002-04-19;      674;    0.0;    5.7;    1.5
2002-04-20;      656;    0.0;    6.6;    1.6
2002-04-21;      640;    0.0;    8.7;    1.9
2002-04-22;      561;    0.0;   11.4;    2.4
2002-04-23;      495;    0.0;   12.9;    2.6
2002-04-24;      453;    0.0;   13.6;    2.7
2002-04-25;      441;    0.0;   14.5;    2.8
2002-04-26;      431;    2.1;    9.1;    2.1
2002-04-27;      423;    0.0;    7.2;    1.8
2002-04-28;      423;    5.9;    6.3;    1.7
2002-04-29;      603;    3.2;    6.7;    1.7
2002-04-30;      642;    8.1;    9.9;    2.2
2002-05-01;      804;    5.9;    6.4;    1.7
2002-05-02;     1094;    0.7;    6.5;    1.8
2002-05-03;      718;    0.2;    6.3;    1.7
2002-05-04;      523;    3.3;    5.8;    1.7
2002-05-05;      500;    0.0;    4.0;    1.4
2002-05-06;      458;    0.1;    7.0;    1.9
2002-05-07;      414;    0.0;   10.8;    2.5
2002-05-08;      395;    1.2;   13.6;    2.9
2002-05-09;      476;    8.0;   11.5;    2.6
2002-05-10;      663;   11.2;    8.9;    2.2
2002-05-11;     1181;    2.3;    7.5;    2.0
2002-05-12;      839;    1.2;    8.0;    2.1
2002-05-13;      609;    7.5;   11.7;    2.7
2002-05-14;      818;    0.0;   10.4;    2.5
2002-05-15;      587;    0.0;   13.5;    3.0
2002-05-16;      473;    0.0;   17.6;    3.7
2002-05-17;      399;   20.0;   15.0;    3.3
2002-05-18;     1558;    0.3;   10.1;    2.5
2002-05-19;      706;    0.0;   10.3;    2.5
2002-05-20;      512;    1.3;   14.8;    3.3
2002-05-21;      404;    2.0;   16.8;    3.6
2002-05-22;     1153;   27.7;    9.5;    2.4
2002-05-23;     2297;    3.0;    8.8;    2.3
2002-05-24;     1005;    6.6;   10.5;    2.6
2002-05-25;      929;    3.2;    8.8;    2.3
2002-05-26;      967;   10.1;    7.0;    2.0
2002-05-27;     1675;    6.9;    7.0;    2.0
2002-05-28;     1606;    2.5;    8.8;    2.3
2002-05-29;     1101;    0.0;   10.3;    2.6
2002-05-30;      736;    0.0;   13.2;    3.1
2002-05-31;      528;    0.0;   15.4;    3.5
2002-06-01;      437;    0.0;   17.0;    3.7
2002-06-02;      373;    0.0;   18.2;    4.0
2002-06-03;      352;    1.2;   17.2;    3.8
2002-06-04;      351;   48.3;   14.8;    3.4
2002-06-05;     6514;   18.0;   10.1;    2.6
2002-06-06;     3464;    0.4;    9.0;    2.4
2002-06-07;     2392;    1.8;    9.9;    2.6
2002-06-08;     1949;    2.0;    9.8;    2.5
2002-06-09;     1818;    1.9;   10.0;    2.6
2002-06-10;     1608;    1.0;    9.4;    2.5
2002-06-11;     1370;    0.3;   10.2;    2.6
2002-06-12;     1114;    0.0;   16.0;    3.7
2002-06-13;      871;    0.0;   18.0;    4.0
2002-06-14;      691;    0.0;   21.3;    4.6
2002-06-15;      585;    0.0;   20.7;    4.5
2002-06-16;      501;    0.0;   22.2;    4.7
2002-06-17;      426;    0.0;   23.0;    4.9
2002-06-18;      402;    0.0;   20.6;    4.5
2002-06-19;      368;    1.5;   20.9;    4.5
2002-06-20;      319;    0.0;   18.7;    4.1
2002-06-21;      334;    0.0;   19.3;    4.2
2002-06-22;      340;    0.0;   21.1;    4.5
2002-06-23;      351;   10.8;   21.1;    4.5
2002-06-24;      385;    0.0;   16.9;    3.8
2002-06-25;      367;    0.0;   17.0;    3.8
2002-06-26;      291;    0.0;   18.6;    4.1
2002-06-27;      264;    8.9;   19.1;    4.2
2002-06-28;      278;    0.0;   13.4;    3.2
2002-06-29;      290;    0.0;   13.3;    3.2
2002-06-30;      243;    0.0;   13.8;    3.2
2002-07-01;      254;    1.2;   13.5;    3.2
2002-07-02;      283;    0.6;   11.9;    2.9
2002-07-03;      379;    9.2;   11.5;    2.8
2002-07-04;      511;    0.1;   12.2;    3.0
2002-07-05;      439;   17.7;   11.6;    2.9
2002-07-06;     1517;    0.6;   12.6;    3.0
2002-07-07;      883;    0.0;   15.8;    3.5
2002-07-08;      498;    0.7;   17.0;    3.8
2002-07-09;      411;   27.7;   15.8;    3.5
2002-07-10;     3102;    2.1;   12.6;    3.0
2002-07-11;     1192;    0.0;   13.6;    3.2
2002-07-12;      700;    4.1;   14.8;    3.4
2002-07-13;      544;    6.4;   12.2;    2.9
2002-07-14;      580;    0.3;   11.8;    2.9
2002-07-15;      523;    4.6;   12.6;    3.0
2002-07-16;      545;    0.3;   15.3;    3.4
2002-07-17;      499;    0.0;   16.2;    3.6
2002-07-18;      423;    0.0;   16.6;    3.6
2002-07-19;      368;    0.0;   18.1;    3.9
2002-07-20;      323;    5.7;   19.9;    4.2
2002-07-21;      288;    0.1;   19.2;    4.0
2002-07-22;      300;    0.0;   17.9;    3.8
2002-07-23;      279;    0.5;   18.4;    3.9
2002-07-24;      257;    1.3;   13.5;    3.1
2002-07-25;      265;    0.0;   14.5;    3.2
2002-07-26;      265;    0.0;   17.2;    3.6
2002-07-27;      266;    0.0;   20.0;    4.1
2002-07-28;      250;    0.0;   21.2;    4.2
2002-07-29;      237;   25.5;   20.7;    4.2
2002-07-30;     2841;   15.2;   17.0;    3.5
2002-07-31;     2004;    1.5;   13.6;    3.0
2002-08-01;     1068;    0.0;   12.8;    2.8
2002-08-02;      665;    2.7;   14.1;    3.0
2002-08-03;      531;    2.0;   13.9;    3.0
2002-08-04;      466;    0.2;   13.9;    2.9
2002-08-05;      452;    1.1;   14.5;    3.0
2002-08-06;      407;    2.2;   14.3;    3.0
2002-08-07;      386;    0.4;   14.9;    3.1
2002-08-08;      454;   10.3;   12.6;    2.7
2002-08-09;     1447;   11.1;   11.6;    2.5
2002-08-10;     1467;    7.8;   10.6;    2.3
2002-08-11;      852;    3.3;   12.4;    2.6
2002-08-12;      685;    0.4;   12.2;    2.6
2002-08-13;      627;    0.0;   15.2;    3.0
2002-08-14;      455;    0.0;   17.5;    3.4
2002-08-15;      377;    0.0;   17.2;    3.3
2002-08-16;      325;    0.0;   18.5;    3.5
2002-08-17;      296;    0.0;   18.9;    3.5
2002-08-18;      278;    0.0;   19.6;    3.6
2002-08-19;      262;   13.2;   19.5;    3.5
2002-08-20;      975;    8.9;   15.7;    3.0
2002-08-21;      802;    0.0;   14.8;    2.8
2002-08-22;      449;    0.0;   15.0;    2.9
2002-08-23;      413;    7.6;   13.7;    2.7
2002-08-24;      545;    0.1;   15.1;    2.8
2002-08-25;      568;   33.9;   15.6;    2.9
2002-08-26;     3124;    6.8;   14.5;    2.7
2002-08-27;     1740;    1.0;   13.2;    2.5
2002-08-28;     1171;    3.1;   12.5;    2.4
2002-08-29;      922;    1.5;   15.1;    2.7
2002-08-30;      779;    0.0;   17.4;    3.0
2002-08-31;      614;    0.0;   16.8;    2.9
2002-09-01;      502;    0.1;   13.5;    2.4
2002-09-02;      457;    1.1;   15.0;    2.6
2002-09-03;      449;    1.6;   15.2;    2.6
2002-09-04;      418;   12.1;   13.8;    2.4
2002-09-05;      790;    2.2;   12.5;    2.2
2002-09-06;      750;    0.0;   12.2;    2.1
2002-09-07;      551;    0.0;   12.3;    2.2
2002-09-08;      463;   21.6;   12.5;    2.2
2002-09-09;     1530;    2.2;   11.9;    2.1
2002-09-10;      940;    0.5;   11.7;    2.0
2002-09-11;      652;    0.0;   11.2;    1.9
2002-09-12;      542;    1.1;   10.9;    1.9
2002-09-13;      482;    0.0;   13.2;    2.2
2002-09-14;      415;    0.0;   12.4;    2.0
2002-09-15;      360;    0.0;   11.5;    2.0
2002-09-16;      333;    0.0;   12.1;    1.9
2002-09-17;      312;    0.0;   13.2;    2.1
